event_id,start_time,end_time,points,max_value,min_value,mean_value,max_abs_z,duration_minutes
1923,2024-06-07 12:45:00,2024-06-07 17:15:00,19,1407.6,850.848,1209.3322105263148,,285.0
1924,2024-06-07 17:45:00,2024-06-07 17:45:00,1,1266.24,1266.24,1266.24,,15.0
1925,2024-06-07 18:15:00,2024-06-07 18:15:00,1,1230.672,1230.672,1230.672,,15.0
1926,2024-06-07 19:15:00,2024-06-07 19:15:00,1,1131.984,1131.984,1131.984,,15.0
1927,2024-06-07 22:15:00,2024-06-07 22:15:00,1,1307.808,1307.808,1307.808,,15.0
1928,2024-06-07 22:45:00,2024-06-08 02:30:00,16,1148.30399999999,708.816,906.1379999999987,,240.0
1929,2024-06-08 03:15:00,2024-06-08 03:15:00,1,929.856,929.856,929.856,,15.0
1930,2024-06-08 03:45:00,2024-06-08 04:45:00,5,889.295999999999,568.512,769.2095999999996,,75.0
1931,2024-06-08 05:15:00,2024-06-08 09:15:00,17,920.976,528.671999999999,750.1439999999998,,255.0
1932,2024-06-08 09:45:00,2024-06-08 09:45:00,1,914.928,914.928,914.928,,15.0
1933,2024-06-08 10:45:00,2024-06-08 10:45:00,1,923.376,923.376,923.376,,15.0
1934,2024-06-08 11:45:00,2024-06-08 11:45:00,1,841.056,841.056,841.056,,15.0
1935,2024-06-08 14:00:00,2024-06-08 14:00:00,1,568.704,568.704,568.704,,15.0
1936,2024-06-08 14:45:00,2024-06-08 15:15:00,3,829.824,479.28,712.4319999999999,,45.0
1937,2024-06-08 15:45:00,2024-06-08 15:45:00,1,797.568,797.568,797.568,,15.0
1938,2024-06-08 16:45:00,2024-06-08 16:45:00,1,847.968,847.968,847.968,,15.0
1939,2024-06-08 17:45:00,2024-06-08 17:45:00,1,868.368,868.368,868.368,,15.0
1940,2024-06-08 20:00:00,2024-06-08 20:00:00,1,882.096,882.096,882.096,,15.0
1941,2024-06-08 21:30:00,2024-06-08 22:45:00,6,856.704,446.256,678.1999999999999,,90.0
1942,2024-06-08 23:15:00,2024-06-09 03:00:00,16,861.168,424.656,655.6229999999998,,240.0
1943,2024-06-09 03:30:00,2024-06-09 04:00:00,3,807.456,496.751999999999,700.2879999999997,,45.0
1944,2024-06-09 04:30:00,2024-06-09 06:30:00,9,749.232,446.111999999999,597.4773333333333,,135.0
1945,2024-06-09 07:00:00,2024-06-09 07:45:00,4,892.368,806.976,840.4799999999998,,60.0
1946,2024-06-09 08:30:00,2024-06-09 08:30:00,1,869.952,869.952,869.952,,15.0
1947,2024-06-09 09:00:00,2024-06-09 09:00:00,1,853.824,853.824,853.824,,15.0
1948,2024-06-09 09:45:00,2024-06-09 09:45:00,1,864.528,864.528,864.528,,15.0
1949,2024-06-09 11:30:00,2024-06-09 12:00:00,3,858.24,404.063999999999,699.5039999999996,,45.0
1950,2024-06-09 12:30:00,2024-06-09 12:30:00,1,829.44,829.44,829.44,,15.0
1951,2024-06-09 13:30:00,2024-06-09 14:30:00,5,422.928,356.4,385.008,,75.0
1952,2024-06-09 15:00:00,2024-06-09 15:00:00,1,412.368,412.368,412.368,,15.0
1953,2024-06-09 15:30:00,2024-06-09 16:15:00,4,452.111999999999,445.968,448.1519999999995,,60.0
1954,2024-06-10 08:45:00,2024-06-10 09:15:00,3,992.736,673.968,792.592,,45.0
1955,2024-06-10 09:45:00,2024-06-10 09:45:00,1,704.256,704.256,704.256,,15.0
1956,2024-06-10 10:45:00,2024-06-10 10:45:00,1,809.28,809.28,809.28,,15.0
1957,2024-06-10 11:45:00,2024-06-10 11:45:00,1,772.992,772.992,772.992,,15.0
1958,2024-06-10 13:15:00,2024-06-10 14:00:00,4,1226.496,1067.472,1128.156,,60.0
1959,2024-06-10 15:45:00,2024-06-10 15:45:00,1,1334.16,1334.16,1334.16,,15.0
1960,2024-06-11 00:45:00,2024-06-11 00:45:00,1,981.551999999999,981.551999999999,981.551999999999,,15.0
1961,2024-06-20 10:00:00,2024-06-20 10:00:00,1,1388.4,1388.4,1388.4,,15.0
1962,2024-06-20 12:30:00,2024-06-20 12:30:00,1,1297.68,1297.68,1297.68,,15.0
1963,2024-06-21 13:30:00,2024-06-21 13:45:00,2,866.256,862.944,864.5999999999999,,30.0
1964,2024-06-21 14:30:00,2024-06-21 14:30:00,1,847.391999999999,847.391999999999,847.391999999999,,15.0
1965,2024-06-21 15:15:00,2024-06-21 16:15:00,5,1173.744,1133.184,1156.099199999996,,75.0
1966,2024-06-21 16:45:00,2024-06-21 16:45:00,1,1170.432,1170.432,1170.432,,15.0
1967,2024-06-21 17:15:00,2024-06-21 18:00:00,4,1271.808,1164.144,1203.5999999999976,,60.0
1968,2024-06-21 18:30:00,2024-06-21 21:15:00,12,923.52,587.088,772.46,,180.0
1969,2024-06-21 23:45:00,2024-06-22 00:15:00,3,631.536,615.168,623.744,,45.0
1970,2024-06-22 09:00:00,2024-06-22 09:45:00,4,1082.54399999999,796.272,921.4679999999976,,60.0
1971,2024-06-22 11:30:00,2024-06-22 12:15:00,4,1180.032,1155.12,1165.2959999999998,,60.0
1972,2024-06-22 14:45:00,2024-06-22 18:45:00,17,1215.936,627.887999999999,1067.110588235294,,255.0
1973,2024-06-22 19:15:00,2024-06-22 20:15:00,5,1225.344,1067.376,1137.724799999998,,75.0
1974,2024-06-22 21:15:00,2024-06-22 21:15:00,1,1102.704,1102.704,1102.704,,15.0
1975,2024-06-24 10:30:00,2024-06-24 10:30:00,1,1322.68799999999,1322.68799999999,1322.68799999999,,15.0
1976,2024-06-25 09:15:00,2024-06-25 09:45:00,3,1011.168,679.104,893.136,,45.0
1977,2024-06-25 10:15:00,2024-06-25 10:15:00,1,1141.296,1141.296,1141.296,,15.0
1978,2024-06-25 11:15:00,2024-06-25 11:15:00,1,1291.43999999999,1291.43999999999,1291.43999999999,,15.0
1979,2024-06-25 12:15:00,2024-06-25 12:15:00,1,1307.424,1307.424,1307.424,,15.0
1980,2024-06-27 10:45:00,2024-06-27 11:00:00,2,1442.016,1422.672,1432.344,,30.0
1981,2024-06-27 15:45:00,2024-06-27 16:15:00,3,1191.456,1106.68799999999,1151.5359999999966,,45.0
1982,2024-06-29 17:00:00,2024-06-29 17:45:00,4,732.239999999999,634.992,675.6719999999998,,60.0
1983,2024-06-29 19:15:00,2024-06-29 19:45:00,3,769.104,756.768,764.4,,45.0
1984,2024-06-30 07:30:00,2024-06-30 07:30:00,1,268.416,268.416,268.416,,15.0
1985,2024-06-30 18:15:00,2024-06-30 19:00:00,4,1165.91999999999,965.52,1100.1959999999976,,60.0
1986,2024-06-30 19:30:00,2024-06-30 19:45:00,2,1189.87199999999,1179.552,1184.711999999995,,30.0
1987,2024-06-30 20:15:00,2024-06-30 21:00:00,4,1249.968,1179.168,1221.216,,60.0
1988,2024-06-30 23:00:00,2024-07-01 00:00:00,5,1264.656,1218.192,1240.310399999998,,75.0
1989,2024-07-01 10:15:00,2024-07-01 10:15:00,1,1511.616,1511.616,1511.616,,15.0
1990,2024-07-01 12:15:00,2024-07-01 12:15:00,1,1529.952,1529.952,1529.952,,15.0
1991,2024-07-04 10:00:00,2024-07-04 10:00:00,1,1285.43999999999,1285.43999999999,1285.43999999999,,15.0
1992,2024-07-04 10:30:00,2024-07-04 10:30:00,1,1219.968,1219.968,1219.968,,15.0
1993,2024-07-04 12:00:00,2024-07-04 12:00:00,1,1093.344,1093.344,1093.344,,15.0
1994,2024-07-04 16:00:00,2024-07-04 16:30:00,3,823.68,774.0,799.1839999999999,,45.0
1995,2024-07-04 17:15:00,2024-07-04 17:15:00,1,916.08,916.08,916.08,,15.0
1996,2024-07-04 18:00:00,2024-07-04 18:30:00,3,875.856,852.624,863.3760000000001,,45.0
1997,2024-07-04 20:00:00,2024-07-04 20:15:00,2,676.128,661.536,668.832,,30.0
1998,2024-07-04 22:00:00,2024-07-04 22:30:00,3,608.832,587.472,596.1759999999996,,45.0
1999,2024-07-05 06:30:00,2024-07-05 07:00:00,3,1030.704,884.832,949.344,,45.0
2000,2024-07-05 07:30:00,2024-07-05 09:00:00,7,1104.48,781.536,936.198857142857,,105.0
2001,2024-07-05 09:30:00,2024-07-05 09:45:00,2,1221.408,1109.232,1165.32,,30.0
2002,2024-07-05 11:00:00,2024-07-05 11:15:00,2,1358.64,1256.736,1307.688,,30.0
2003,2024-07-05 12:15:00,2024-07-05 13:30:00,6,1443.168,1246.56,1372.9999999999966,,90.0
2004,2024-07-05 14:00:00,2024-07-05 14:15:00,2,1398.576,1398.48,1398.528,,30.0
2005,2024-07-05 14:45:00,2024-07-05 18:15:00,15,1439.616,1335.024,1375.9519999999973,,225.0
2006,2024-07-05 18:45:00,2024-07-05 20:15:00,7,1289.232,1243.10399999999,1270.0319999999972,,105.0
2007,2024-07-05 23:00:00,2024-07-05 23:00:00,1,1054.416,1054.416,1054.416,,15.0
2008,2024-07-06 00:00:00,2024-07-06 00:00:00,1,1072.368,1072.368,1072.368,,15.0
2009,2024-07-08 10:15:00,2024-07-08 10:30:00,2,1526.592,1433.28,1479.9360000000001,,30.0
2010,2024-07-08 11:15:00,2024-07-08 11:15:00,1,1369.92,1369.92,1369.92,,15.0
2011,2024-07-08 12:15:00,2024-07-08 12:15:00,1,1561.68,1561.68,1561.68,,15.0
2012,2024-07-08 18:00:00,2024-07-08 18:45:00,4,907.439999999999,825.744,850.1639999999998,,60.0
2013,2024-07-08 19:15:00,2024-07-08 19:45:00,3,902.592,878.88,894.176,,45.0
2014,2024-07-08 20:15:00,2024-07-08 20:45:00,3,919.824,876.959999999999,896.7839999999997,,45.0
2015,2024-07-08 21:15:00,2024-07-09 03:45:00,27,1354.512,753.36,978.2506666666666,,405.0
2016,2024-07-09 06:00:00,2024-07-09 06:15:00,2,865.824,832.704,849.2639999999999,,30.0
2017,2024-07-09 08:00:00,2024-07-09 09:45:00,8,1465.632,1130.016,1384.4159999999988,,120.0
2018,2024-07-09 10:15:00,2024-07-09 13:15:00,13,1605.312,971.712,1297.3218461538463,,195.0
2019,2024-07-09 13:45:00,2024-07-09 14:15:00,3,1089.12,1084.368,1087.456,,45.0
2020,2024-07-09 14:45:00,2024-07-09 16:00:00,6,1556.112,1428.048,1482.576,,90.0
2021,2024-07-09 16:45:00,2024-07-09 17:30:00,4,1406.448,1336.128,1368.948,,60.0
2022,2024-07-09 18:00:00,2024-07-09 18:00:00,1,1324.512,1324.512,1324.512,,15.0
2023,2024-07-10 02:15:00,2024-07-10 02:45:00,3,1280.352,1233.408,1257.6319999999998,,45.0
2024,2024-07-10 11:15:00,2024-07-10 11:15:00,1,1593.6,1593.6,1593.6,,15.0
2025,2024-07-10 13:15:00,2024-07-10 13:45:00,3,1376.688,1338.624,1359.376,,45.0
2026,2024-07-10 15:15:00,2024-07-10 16:00:00,4,1406.688,1317.408,1370.616,,60.0
2027,2024-07-11 07:45:00,2024-07-11 10:15:00,11,1437.168,654.192,1182.4974545454545,,165.0
2028,2024-07-11 10:45:00,2024-07-11 13:00:00,10,1566.432,986.4,1303.4256,,150.0
2029,2024-07-11 13:45:00,2024-07-11 14:00:00,2,1193.952,1157.568,1175.76,,30.0
2030,2024-07-11 15:00:00,2024-07-11 15:15:00,2,1180.8,1162.416,1171.608,,30.0
2031,2024-07-11 16:45:00,2024-07-11 17:00:00,2,1158.0,1137.744,1147.8719999999998,,30.0
2032,2024-07-11 18:45:00,2024-07-11 18:45:00,1,1076.544,1076.544,1076.544,,15.0
2033,2024-07-11 19:15:00,2024-07-11 19:15:00,1,1117.44,1117.44,1117.44,,15.0
2034,2024-07-11 21:15:00,2024-07-11 21:15:00,1,1106.496,1106.496,1106.496,,15.0
2035,2024-07-11 22:15:00,2024-07-11 22:15:00,1,1064.496,1064.496,1064.496,,15.0
2036,2024-07-13 01:45:00,2024-07-13 02:15:00,3,1151.328,1096.896,1121.76,,45.0
2037,2024-07-13 19:00:00,2024-07-13 19:00:00,1,1142.592,1142.592,1142.592,,15.0
2038,2024-07-14 21:15:00,2024-07-14 21:30:00,2,1298.736,1281.312,1290.024,,30.0
2039,2024-07-14 22:00:00,2024-07-14 22:15:00,2,1673.472,1592.49599999999,1632.983999999995,,30.0
2040,2024-07-14 23:00:00,2024-07-14 23:15:00,2,1524.528,1522.992,1523.76,,30.0
2041,2024-07-15 00:00:00,2024-07-15 00:15:00,2,1533.936,1533.312,1533.6239999999998,,30.0
2042,2024-07-15 01:15:00,2024-07-15 03:30:00,10,1568.54399999999,1482.432,1530.979199999998,,150.0
2043,2024-07-15 06:45:00,2024-07-15 07:15:00,3,1397.808,1194.192,1323.0240000000001,,45.0
2044,2024-07-15 08:45:00,2024-07-15 09:00:00,2,1256.208,1255.39199999999,1255.7999999999952,,30.0
2045,2024-07-15 11:30:00,2024-07-15 11:30:00,1,1607.04,1607.04,1607.04,,15.0
2046,2024-07-15 23:15:00,2024-07-15 23:15:00,1,1186.464,1186.464,1186.464,,15.0
2047,2024-07-16 00:00:00,2024-07-16 00:00:00,1,1290.816,1290.816,1290.816,,15.0
2048,2024-07-16 00:45:00,2024-07-16 03:00:00,10,1368.624,1065.84,1160.2799999999982,,150.0
2049,2024-07-16 03:45:00,2024-07-16 04:00:00,2,1152.048,1118.97599999999,1135.5119999999952,,30.0
2050,2024-07-16 08:30:00,2024-07-16 09:15:00,4,1486.992,1378.128,1425.744,,60.0
2051,2024-07-16 10:00:00,2024-07-16 10:00:00,1,1628.83199999999,1628.83199999999,1628.83199999999,,15.0
2052,2024-07-16 11:00:00,2024-07-16 11:15:00,2,1627.536,1599.216,1613.376,,30.0
2053,2024-07-16 11:45:00,2024-07-16 12:00:00,2,1654.224,1527.216,1590.7199999999998,,30.0
2054,2024-07-16 22:00:00,2024-07-16 22:00:00,1,1580.784,1580.784,1580.784,,15.0
2055,2024-07-16 22:30:00,2024-07-16 23:00:00,3,1527.552,1297.824,1424.128,,45.0
2056,2024-07-16 23:30:00,2024-07-16 23:30:00,1,1497.408,1497.408,1497.408,,15.0
2057,2024-07-17 01:30:00,2024-07-17 01:30:00,1,1315.728,1315.728,1315.728,,15.0
2058,2024-07-17 07:00:00,2024-07-17 07:30:00,3,1267.104,1045.344,1128.5919999999999,,45.0
2059,2024-07-17 08:00:00,2024-07-17 09:45:00,8,1361.616,1214.688,1295.298,,120.0
2060,2024-07-17 10:15:00,2024-07-17 10:45:00,3,1434.672,1358.784,1406.6080000000002,,45.0
2061,2024-07-17 11:30:00,2024-07-17 12:45:00,6,1478.208,1274.112,1403.656,,90.0
2062,2024-07-17 14:00:00,2024-07-17 14:00:00,1,1280.88,1280.88,1280.88,,15.0
2063,2024-07-17 15:00:00,2024-07-17 15:00:00,1,1408.608,1408.608,1408.608,,15.0
2064,2024-07-17 16:15:00,2024-07-17 16:15:00,1,1478.68799999999,1478.68799999999,1478.68799999999,,15.0
2065,2024-07-17 17:00:00,2024-07-17 17:15:00,2,1309.68,1262.736,1286.208,,30.0
2066,2024-07-17 18:15:00,2024-07-17 19:00:00,4,1483.536,1290.96,1407.144,,60.0
2067,2024-07-17 20:00:00,2024-07-17 20:00:00,1,1514.68799999999,1514.68799999999,1514.68799999999,,15.0
2068,2024-07-17 20:45:00,2024-07-17 21:15:00,3,1376.54399999999,1250.352,1324.3999999999935,,45.0
2069,2024-07-17 22:45:00,2024-07-17 22:45:00,1,1121.328,1121.328,1121.328,,15.0
2070,2024-07-17 23:15:00,2024-07-18 00:00:00,4,1422.67199999999,1361.712,1387.415999999995,,60.0
2071,2024-07-18 00:45:00,2024-07-18 00:45:00,1,1199.712,1199.712,1199.712,,15.0
2072,2024-07-18 01:45:00,2024-07-18 02:00:00,2,1279.152,1181.568,1230.3600000000001,,30.0
2073,2024-07-18 02:30:00,2024-07-18 02:45:00,2,1168.272,1046.256,1107.2640000000001,,30.0
2074,2024-07-18 03:30:00,2024-07-18 06:00:00,11,1290.192,925.2,1103.170909090909,,165.0
2075,2024-07-18 06:30:00,2024-07-18 06:30:00,1,1054.944,1054.944,1054.944,,15.0
2076,2024-07-18 08:00:00,2024-07-18 08:15:00,2,1016.4,996.24,1006.3199999999999,,30.0
2077,2024-07-18 08:45:00,2024-07-18 08:45:00,1,1011.312,1011.312,1011.312,,15.0
2078,2024-07-18 10:15:00,2024-07-18 13:00:00,12,1409.52,1192.512,1307.144,,180.0
2079,2024-07-18 13:45:00,2024-07-18 14:00:00,2,1129.296,1104.048,1116.672,,30.0
2080,2024-07-18 14:45:00,2024-07-18 15:00:00,2,1124.208,1107.6,1115.904,,30.0
2081,2024-07-18 15:45:00,2024-07-18 16:00:00,2,1178.54399999999,1096.704,1137.623999999995,,30.0
2082,2024-07-18 17:30:00,2024-07-18 17:30:00,1,1154.35199999999,1154.35199999999,1154.35199999999,,15.0
2083,2024-07-18 19:15:00,2024-07-18 19:15:00,1,1275.408,1275.408,1275.408,,15.0
2084,2024-07-18 22:00:00,2024-07-18 22:00:00,1,1238.496,1238.496,1238.496,,15.0
2085,2024-07-18 22:30:00,2024-07-18 22:30:00,1,993.024,993.024,993.024,,15.0
2086,2024-07-18 23:00:00,2024-07-18 23:00:00,1,1060.512,1060.512,1060.512,,15.0
2087,2024-07-18 23:30:00,2024-07-18 23:30:00,1,1164.0,1164.0,1164.0,,15.0
2088,2024-07-19 00:00:00,2024-07-19 00:00:00,1,993.599999999999,993.599999999999,993.599999999999,,15.0
2089,2024-07-19 01:15:00,2024-07-19 02:00:00,4,1158.432,935.712,1055.724,,60.0
2090,2024-07-19 04:30:00,2024-07-19 04:30:00,1,1138.272,1138.272,1138.272,,15.0
2091,2024-07-19 05:15:00,2024-07-19 05:45:00,3,885.456,881.088,883.552,,45.0
2092,2024-07-19 06:30:00,2024-07-19 06:45:00,2,1077.12,1040.44799999999,1058.783999999995,,30.0
2093,2024-07-19 07:30:00,2024-07-19 07:45:00,2,1160.44799999999,1130.20799999999,1145.32799999999,,30.0
2094,2024-07-19 10:00:00,2024-07-19 10:00:00,1,1255.824,1255.824,1255.824,,15.0
2095,2024-07-19 16:00:00,2024-07-19 16:00:00,1,988.56,988.56,988.56,,15.0
2096,2024-07-19 21:00:00,2024-07-19 21:45:00,4,1272.048,947.568,1133.088,,60.0
2097,2024-07-19 22:45:00,2024-07-20 00:15:00,7,1229.232,986.592,1121.2594285714272,,105.0
2098,2024-07-20 01:00:00,2024-07-20 03:15:00,10,1218.768,763.151999999999,996.0623999999998,,150.0
2099,2024-07-20 03:45:00,2024-07-20 04:00:00,2,840.24,807.887999999999,824.0639999999995,,30.0
2100,2024-07-20 04:30:00,2024-07-20 04:45:00,2,868.848,868.128,868.488,,30.0
2101,2024-07-20 05:15:00,2024-07-20 05:15:00,1,750.0,750.0,750.0,,15.0
2102,2024-07-20 21:15:00,2024-07-20 21:15:00,1,849.119999999999,849.119999999999,849.119999999999,,15.0
2103,2024-07-21 17:45:00,2024-07-21 17:45:00,1,1453.872,1453.872,1453.872,,15.0
2104,2024-07-21 18:45:00,2024-07-21 19:00:00,2,1186.896,1185.6,1186.248,,30.0
2105,2024-07-21 19:30:00,2024-07-21 20:00:00,3,1248.0,1188.43199999999,1213.1999999999966,,45.0
2106,2024-07-21 20:45:00,2024-07-21 21:15:00,3,1307.52,1125.6,1244.192,,45.0
2107,2024-07-21 23:00:00,2024-07-21 23:15:00,2,1314.48,1087.632,1201.056,,30.0
2108,2024-07-21 23:45:00,2024-07-21 23:45:00,1,1331.568,1331.568,1331.568,,15.0
2109,2024-07-22 00:15:00,2024-07-22 00:15:00,1,1323.024,1323.024,1323.024,,15.0
2110,2024-07-22 01:30:00,2024-07-22 02:45:00,6,1312.128,1064.64,1159.104,,90.0
2111,2024-07-22 03:15:00,2024-07-22 05:15:00,9,1295.52,960.384,1108.608,,135.0
2112,2024-07-22 06:00:00,2024-07-22 06:00:00,1,1109.952,1109.952,1109.952,,15.0
2113,2024-07-22 07:45:00,2024-07-22 08:15:00,3,1221.072,1046.64,1104.7839999999999,,45.0
2114,2024-07-22 08:45:00,2024-07-22 08:45:00,1,959.232,959.232,959.232,,15.0
2115,2024-07-22 09:30:00,2024-07-22 10:00:00,3,1275.504,1177.44,1217.952,,45.0
2116,2024-07-22 10:45:00,2024-07-22 10:45:00,1,1351.056,1351.056,1351.056,,15.0
2117,2024-07-22 15:15:00,2024-07-22 15:45:00,3,1370.256,1199.856,1303.104,,45.0
2118,2024-07-22 16:30:00,2024-07-22 16:30:00,1,1190.256,1190.256,1190.256,,15.0
2119,2024-07-22 17:30:00,2024-07-22 17:30:00,1,1113.888,1113.888,1113.888,,15.0
2120,2024-07-23 05:45:00,2024-07-23 05:45:00,1,1113.36,1113.36,1113.36,,15.0
2121,2024-07-23 09:00:00,2024-07-23 09:15:00,2,1445.808,1382.592,1414.2,,30.0
2122,2024-07-23 10:30:00,2024-07-23 12:00:00,7,1282.416,1119.36,1203.2434285714285,,105.0
2123,2024-07-23 12:30:00,2024-07-23 13:00:00,3,1182.096,1060.656,1118.4159999999968,,45.0
2124,2024-07-23 15:45:00,2024-07-23 16:00:00,2,1180.32,1143.312,1161.8159999999998,,30.0
2125,2024-07-23 18:45:00,2024-07-23 18:45:00,1,1189.056,1189.056,1189.056,,15.0
2126,2024-07-23 19:15:00,2024-07-23 19:45:00,3,1474.512,1384.992,1437.952,,45.0
2127,2024-07-23 20:45:00,2024-07-23 20:45:00,1,1461.696,1461.696,1461.696,,15.0
2128,2024-07-23 21:30:00,2024-07-23 22:00:00,3,1319.76,1214.20799999999,1276.0319999999967,,45.0
2129,2024-07-23 22:30:00,2024-07-23 22:30:00,1,1331.376,1331.376,1331.376,,15.0
2130,2024-07-24 10:30:00,2024-07-24 10:30:00,1,1444.08,1444.08,1444.08,,15.0
2131,2024-07-24 11:00:00,2024-07-24 11:00:00,1,1375.536,1375.536,1375.536,,15.0
2132,2024-07-24 12:30:00,2024-07-24 12:30:00,1,1319.808,1319.808,1319.808,,15.0
2133,2024-07-24 16:00:00,2024-07-24 16:30:00,3,1433.616,1420.224,1429.152,,45.0
2134,2024-07-24 18:15:00,2024-07-24 18:45:00,3,1301.28,1177.2,1232.5600000000002,,45.0
2135,2024-07-24 20:15:00,2024-07-24 21:30:00,6,1467.648,1242.576,1346.264,,90.0
2136,2024-07-25 11:15:00,2024-07-25 11:45:00,3,1433.376,1353.456,1395.6319999999967,,45.0
2137,2024-07-25 13:30:00,2024-07-25 13:45:00,2,1407.408,1296.528,1351.9679999999998,,30.0
2138,2024-07-25 14:30:00,2024-07-25 15:15:00,4,955.584,844.944,898.572,,60.0
2139,2024-07-25 15:45:00,2024-07-25 17:15:00,7,887.52,803.184,831.7577142857143,,105.0
2140,2024-07-25 18:30:00,2024-07-25 19:00:00,3,897.072,869.568,881.1840000000001,,45.0
2141,2024-07-25 19:30:00,2024-07-26 00:45:00,22,883.536,724.992,815.2756363636362,,330.0
2142,2024-07-26 01:15:00,2024-07-26 01:30:00,2,722.016,709.92,715.968,,30.0
2143,2024-07-26 07:15:00,2024-07-26 12:15:00,21,1588.512,1012.368,1436.42057142857,,315.0
2144,2024-07-26 13:15:00,2024-07-26 18:45:00,23,1545.84,1326.432,1415.1944347826065,,345.0
2145,2024-07-27 19:45:00,2024-07-27 20:00:00,2,960.048,959.088,959.568,,30.0
2146,2024-07-28 11:00:00,2024-07-28 11:30:00,3,983.904,821.904,891.9519999999999,,45.0
2147,2024-07-28 15:00:00,2024-07-28 15:00:00,1,968.832,968.832,968.832,,15.0
2148,2024-07-28 16:00:00,2024-07-28 16:00:00,1,947.616,947.616,947.616,,15.0
2149,2024-07-28 17:00:00,2024-07-28 17:00:00,1,993.744,993.744,993.744,,15.0
2150,2024-07-29 02:30:00,2024-07-29 02:30:00,1,935.472,935.472,935.472,,15.0
2151,2024-07-29 11:30:00,2024-07-29 11:45:00,2,1492.896,1400.88,1446.888,,30.0
2152,2024-07-29 13:30:00,2024-07-29 13:45:00,2,1335.408,1294.608,1315.0079999999998,,30.0
2153,2024-07-30 11:30:00,2024-07-30 11:30:00,1,1435.58399999999,1435.58399999999,1435.58399999999,,15.0
2154,2024-07-30 13:15:00,2024-07-30 13:45:00,3,1346.928,1240.416,1300.032,,45.0
2155,2024-07-31 02:00:00,2024-07-31 02:00:00,1,1220.448,1220.448,1220.448,,15.0
2156,2024-07-31 02:30:00,2024-07-31 02:30:00,1,962.16,962.16,962.16,,15.0
2157,2024-07-31 03:00:00,2024-07-31 03:30:00,3,1181.424,1135.056,1155.0240000000001,,45.0
2158,2024-07-31 04:00:00,2024-07-31 04:00:00,1,1060.224,1060.224,1060.224,,15.0
2159,2024-07-31 04:30:00,2024-07-31 04:30:00,1,967.968,967.968,967.968,,15.0
2160,2024-07-31 05:30:00,2024-07-31 05:30:00,1,1017.12,1017.12,1017.12,,15.0
2161,2024-07-31 10:15:00,2024-07-31 11:45:00,7,1449.0377,1258.8,1383.2933857142857,,105.0
2162,2024-07-31 12:15:00,2024-07-31 12:45:00,3,1321.776,1177.104,1240.7839999999999,,45.0
2163,2024-07-31 13:45:00,2024-07-31 14:00:00,2,1333.872,1306.608,1320.24,,30.0
2164,2024-07-31 14:30:00,2024-07-31 14:45:00,2,1330.32,1295.568,1312.944,,30.0
2165,2024-07-31 18:00:00,2024-07-31 18:30:00,3,1374.432,1124.59199999999,1283.9199999999967,,45.0
2166,2024-07-31 19:00:00,2024-07-31 19:00:00,1,1376.208,1376.208,1376.208,,15.0
2167,2024-07-31 20:00:00,2024-07-31 20:00:00,1,1292.20799999999,1292.20799999999,1292.20799999999,,15.0
2168,2024-07-31 21:00:00,2024-07-31 21:00:00,1,1379.472,1379.472,1379.472,,15.0
2169,2024-08-01 01:45:00,2024-08-01 01:45:00,1,1062.24,1062.24,1062.24,,15.0
2170,2024-08-01 08:30:00,2024-08-01 08:30:00,1,1246.32,1246.32,1246.32,,15.0
2171,2024-08-01 09:15:00,2024-08-01 09:45:00,3,1250.496,991.487999999999,1122.4159999999995,,45.0
2172,2024-08-01 10:15:00,2024-08-01 10:30:00,2,1365.072,1329.264,1347.168,,30.0
2173,2024-08-01 11:15:00,2024-08-01 11:15:00,1,1290.24,1290.24,1290.24,,15.0
2174,2024-08-01 12:15:00,2024-08-01 12:15:00,1,1431.84,1431.84,1431.84,,15.0
2175,2024-08-01 15:15:00,2024-08-01 15:30:00,2,1474.656,1347.072,1410.864,,30.0
2176,2024-08-01 16:00:00,2024-08-01 16:30:00,3,1254.336,1172.25599999999,1226.6559999999965,,45.0
2177,2024-08-01 17:15:00,2024-08-01 17:45:00,3,1423.584,1369.104,1404.7839999999999,,45.0
2178,2024-08-01 18:45:00,2024-08-01 18:45:00,1,1499.664,1499.664,1499.664,,15.0
2179,2024-08-01 20:00:00,2024-08-01 20:00:00,1,1410.62399999999,1410.62399999999,1410.62399999999,,15.0
2180,2024-08-01 22:00:00,2024-08-01 22:00:00,1,1448.39999999999,1448.39999999999,1448.39999999999,,15.0
2181,2024-08-01 23:30:00,2024-08-01 23:30:00,1,1329.456,1329.456,1329.456,,15.0
2182,2024-08-02 01:00:00,2024-08-02 01:00:00,1,1315.104,1315.104,1315.104,,15.0
2183,2024-08-02 03:00:00,2024-08-02 03:15:00,2,1259.712,1203.744,1231.728,,30.0
2184,2024-08-02 11:45:00,2024-08-02 11:45:00,1,1541.52,1541.52,1541.52,,15.0
2185,2024-08-02 12:45:00,2024-08-02 12:45:00,1,1408.704,1408.704,1408.704,,15.0
